,company_name,company_rating,old,total_employees,cities,type,industry
7963,Krishna Maruti,4.0, 30 years old , 1k-5k Employees , Pune +33 more,,
7964,KBP Civil Engineering Services,3.8,,,Pune,,
7965,Triaa Housing,3.8,,,Pune,,
7966,Broadstairs It Solutions (Opc),4.9,,,Pune,,
7967,Cooper-Standard Automotive,4.2, 64 years old , 201-500 Employees , Pune +11 more, Public ,Auto Components 
7968,Banner Engineering,4.1, 58 years old ,11-50 Employees , Pune +2 more,,
7969,CTGT Innovations,4.7, 5 years old , 11-50 Employees , Pune,,
7970,Sunpower India Ventures,5.0, 39 years old , 51-200 Employees , Pune +2 more,,
7971,Lakme,4.3, 44 years old , 201-500 Employees , Pune +69 more, Public ,Beauty & Personal Care 
7972,Vermont Technologies,4.3,,,Pune,,
7973,YOLO Health,3.7, 9 years old ,, Pune +3 more, Startup ,Internet 
7974,Medecins Sans Frontieres,4.2, 53 years old , 51-200 Employees , Pune +26 more,,
7975,Accord Tools & Accessories,5.0,,,Pune,,
7976,Mahendra Technosoft,4.7,,,Pune +3 more,,
7977,Rajkumar Forge,4.4, 34 years old , 51-200 Employees , Pune, Public ,Industrial Machinery 
7978,Aarvee Associates,4.0, 35 years old , 1k-5k Employees , Pune +126 more,,
7979,Jet Airways,4.6, 31 years old , 201-500 Employees , Pune +42 more, Public ,Aviation 
7980,Steel Strips Wheels,3.8, 33 years old , 1k-5k Employees , Pune +35 more, Public ,Auto Components 
7981,Hexonica Solutions,4.3,,,Pune,,
7982,Hager Group,4.2, 69 years old ,10k-50k Employees (Global) , Pune +1 more,,
7983,MeritTrac,4.1, 24 years old , 201-500 Employees , Pune +14 more,,
7984,MJB Technologies,3.6,,11-50 Employees , Pune +1 more,,
7985,Siemens Financial Services,4.7, 42 years old ,51-200 Employees , Pune +13 more,,
7986,Fosroc India,4.4, 44 years old , 501-1k Employees , Pune +40 more,,
7987,Universal Corporation,3.8, 25 years old , 1k-5k Employees , Pune +39 more,,
7988,Motilal Oswal,3.9, 37 years old , 5k-10k Employees , Pune +40 more, Public ,Financial Services 
7989,Adisan Laboratories,4.1,,,Pune,,
7990,SM Rolling FX,4.1,,,Pune,,
7991,Yash Enviro Technologies,4.5,,,Pune,,
7992,Roomsxml Solutions,3.6,,51-200 Employees , Pune,,
7993,Aditya Auto Products & Engineering,3.5, 28 years old , 51-200 Employees , Pune +8 more,,
7994,Link Composites,4.9,,51-200 Employees , Pune +1 more,,
7995,Aditya Infotech,4.2, 30 years old , 501-1k Employees , Pune +36 more,,
7996,Adweb Technologies,3.3, 26 years old , 51-200 Employees , Pune +3 more,,
7997,MOT Marketing Technologies,3.6,5 years old ,, Pune,,
7998,Easy Home Finance,4.2, 6 years old , 501-1k Employees , Pune +21 more, Public ,FinTech 
7999,Periwinkle Technologies,3.5, 11 years old , 11-50 Employees (Global) , Pune, Startup ,Internet 
8000,Grium,3.8,,,Pune,,
8001,Gaftech Revolution,4.6,,,Pune,,
8002,Hiqmarc Global Services,5.0,,,Pune,,
8003,ANG Software,4.5,,,Pune,,
8004,ZenTrades,3.6, 2 years old , 51-200 Employees , Pune +1 more, Startup ,Software Product 
8005,Novarties Tech system,4.7,,,Pune,,
8006,Edsun Solutions,2.7,,,Pune,,
8007,Tommy Hilfiger,4.5, 39 years old , 1k-5k Employees , Pune +43 more,,
8008,Mynd Solutions Private,3.7, 22 years old , 1k-5k Employees , Pune +29 more,,
8009,Danieli,3.8, 110 years old , 501-1k Employees , Pune +11 more,,
8010,HIL,4.2, 78 years old , 1k-5k Employees , Pune +81 more, Public ,Building Material 
8011,Maier + Vidorno,3.6, 24 years old , 51-200 Employees , Pune +3 more,,
8012,Ricoh,3.9, 88 years old , 1-10 Employees , Pune +41 more, Public ,IT Services & Consulting 
8013,Nous Infosystems,4.1, 28 years old , 1k-5k Employees , Pune +5 more,,
8014,Cleartrip,3.8, 19 years old , 501-1k Employees , Pune +11 more,,
8015,cyberSecurist Technologies,3.5,,,Pune,,
8016,Krishna Maruti,4.0, 30 years old , 1k-5k Employees , Pune +33 more,,
8017,Broadstairs It Solutions (Opc),4.9,,,Pune,,
8018,General Mills,4.2, 96 years old , 1k-5k Employees , Pune +39 more, Forbes Global 2000 ,Food Processing 
8019,Futurefold Software,4.5,,,Pune,,
8020,Essilor,4.1, 175 years old , 501-1k Employees , Hyderabad / Secunderabad +38 more,,
8021,CIGNEX,3.9, 24 years old , 501-1k Employees , Ahmedabad +8 more,,
8022,TalbotFORCE,3.8,,,Hyderabad / Secunderabad +10 more,,
8023,Income Tax Department India,4.4, 164 years old , 1k-5k Employees (Global) , Hyderabad / Secunderabad +75 more,Government ,
8024,Vault,3.5, 28 years old , 11-50 Employees (Global) , Pune,,
8025,Fibox,4.3,,51-200 Employees , Pune +1 more,,
8026,CA And Associates,4.8,,,Pune +11 more,,
8027,OneGreenDiary Software,4.3,, 11-50 Employees , Pune,,
8028,WisdmLabs,4.4, 12 years old , 51-200 Employees , Pune +2 more,,
8029,TCI,3.8, 66 years old ,, Hyderabad / Secunderabad +25 more,,
8030,GMK Technologies,3.2,,,Pune,,
8031,Mithi Software Technologies,4.1, 25 years old , 11-50 Employees , Hyderabad / Secunderabad +2 more,,
8032,vRhythms Software,3.3, 16 years old , 11-50 Employees (Global) , Pune,,
8033,L.G.Balakrishnan & Bros,3.7, 87 years old , 1k-5k Employees , Hyderabad / Secunderabad +39 more, Public ,Auto Components 
8034,Kyoritsu Electric,4.1,,11-50 Employees , Pune +3 more,,
8035,National Career Service,4.0, 4 years old ,, Hyderabad / Secunderabad +7 more,Government ,
8036,KBP Civil Engineering Services,3.8,,,Pune,,
8037,MeritTrac,4.1, 24 years old , 201-500 Employees , Hyderabad / Secunderabad +14 more,,
8038,Fosroc India,4.4, 44 years old , 501-1k Employees , Hyderabad / Secunderabad +40 more,,
8039,Universal Corporation,3.8, 25 years old , 1k-5k Employees , Hyderabad / Secunderabad +39 more,,
8040,Lumiq,3.3, 11 years old , 201-500 Employees , Pune +2 more, Startup ,IT Services & Consulting 
8041,Magma HDI General Insurance,4.0, 12 years old , 1k-5k Employees , Hyderabad / Secunderabad +75 more,,
8042,McCain Foods,4.2, 28 years old , 501-1k Employees , Hyderabad / Secunderabad +56 more,,
8043,Abhyudaya Co-operative Bank,4.2, 60 years old , 51-200 Employees , Mumbai +12 more,,
8044,Ultra Media and Entertainment,3.3, 67 years old , 201-500 Employees , Mumbai +5 more,,
8045,SkyOnn Technologies,4.5,, 201-500 Employees , Hyderabad / Secunderabad +5 more,,
8046,HeapTrace,1.9, 13 years old , 51-200 Employees (Global) , Pune,,
8047,Harley-Davidson,4.0, 121 years old , 201-500 Employees , Hyderabad / Secunderabad +28 more,,
8048,Infinity Technology,3.7, 12 years old ,1-10 Employees , Pune +4 more,,
8049,Siemens Rail Automation,3.8,,, Hyderabad / Secunderabad +8 more,,
8050,TechNex Technologies,1.9,,,Pune,,
8051,Woodenstreet.com,3.5, 9 years old , 51-200 Employees , Hyderabad / Secunderabad +22 more, Startup ,Furniture & Furnishing 
8052,Montecarlo Construction,4.3, 29 years old , 1k-5k Employees , Ahmedabad +66 more,,
8053,Insight Quality Services,4.1, 33 years old , 11-50 Employees (Global) , Pune,,
8054,Jemkon,3.5,,51-200 Employees , Pune +1 more,,
8055,Thinkanalytics,4.7,, 11-50 Employees , Mumbai +2 more,,
8056,MindWorx Software Services,2.6, 14 years old , 51-200 Employees (Global) , Pune,,
8057,Strategic Learning Solutions,4.4, 28 years old , 201-500 Employees , Hyderabad / Secunderabad +22 more,,
8058,Ghatge Patil Transports,4.6, 66 years old , 51-200 Employees , Kolhapur +16 more,,
8059,iVenus,3.4, 25 years old , 501-1k Employees , Surat +16 more,,
8060,Incredible Technologies,3.1, 39 years old , 51-200 Employees (Global) , Vernon +6 more,,
8061,Institute of Advance Network Technology,3.0, 25 years old , 1k-5k Employees , Vadodara +32 more,,
8062,Aayush Corporation,4.3,,11-50 Employees , Pune +1 more,,
8063,Curtiss-Wright,4.1,,,Pune +3 more,,
8064,Rheinmetall Group,4.5,,,Pune +1 more,,
8065,ABCI Infrastructures,3.6, 31 years old , 51-200 Employees , Kolkata +44 more,,
8066,Watson Chalin India,3.9,,,Pune,,
8067,BlueStream,4.4, 51 years old , 51-200 Employees , Bangalore / Bengaluru +2 more,,
8068,MyMoneyMantra,3.4, 35 years old , 1k-5k Employees , New Delhi +22 more,,
8069,S.V.S REFCOMP,4.3,,501-1k Employees , Hyderabad / Secunderabad +3 more,,
8070,Sfc Solutions,3.9,,501-1k Employees , Bawal +14 more,,
8071,IDBI Capital,3.5, 31 years old , 51-200 Employees , Hyderabad / Secunderabad +36 more, Public ,Financial Services 
8072,Application Software Technology,4.4,, 201-500 Employees , Pune,,
8073,iOG Solutions,4.3, 11 years old , 11-50 Employees , Pune +1 more,,
8074,Numerator,4.1, 20 years old , 1k-5k Employees , Vadodara +1 more,,
8075,Janatics India,4.1, 47 years old , 501-1k Employees , Hyderabad / Secunderabad +21 more,,
8076,Starkenn Technologies,3.2,,,Pune,,
8077,Nearbuy,4.5, 14 years old , 201-500 Employees , Hyderabad / Secunderabad +10 more,,
8078,Global Tech India,4.3, 24 years old , 11-50 Employees , Ahmedabad +9 more,,
8079,Symtronics Automation,2.6, 54 years old ,51-200 Employees , Pune +3 more,,
8080,Tela Sourcing,4.3, 17 years old ,501-1k Employees (Global) , Pune,,
8081,Market Expertise,4.0, 11 years old ,11-50 Employees (Global) , Pune,,
8082,Jawed Habib Hair & Beauty,4.1, 18 years old , 1k-5k Employees , Pune +28 more, Public ,Retail 
8083,Axio,3.7, 11 years old , 501-1k Employees , Pune +17 more, Startup ,Financial Services 
8084,Progility Technologies,3.8, 12 years old , 51-200 Employees , Pune +20 more,,
8085,Varmora Granito,4.2, 31 years old , 51-200 Employees , Pune +51 more,,
8086,Cogent E Services,3.3, 20 years old , 10k-50k Employees , Pune +35 more, Conglomerate ,BPO 
8087,Kalyani Strategic Management Services,3.8,,,Pune,,
8088,@home,4.3, 19 years old , 501-1k Employees (Global) , Pune +24 more,,
8089,Ideal Insurance Brokers,3.4, 19 years old , 51-200 Employees , Pune +7 more,,
8090,Government Polytechnic Nagpur,4.0, 110 years old , 1k-5k Employees , Pune +51 more,,
8091,Micropark Logistics,4.2,, 1k-5k Employees , Pune +5 more,,
8092,SIPL,4.1, 41 years old , 501-1k Employees (Global) , Pune +30 more,,
8093,TekGeminus,2.7,,,Pune,,
8094,Plada Infotech Services,3.7, 14 years old , 11-50 Employees , Pune +39 more,,
8095,RLE International,3.5, 19 years old , 1k-5k Employees (Global) , Pune +4 more,,
8096,Muthoot Housing Finance Company,4.1, 14 years old , 501-1k Employees , Pune +73 more,,
8097,Sciemetric,4.3, 15 years old ,51-200 Employees , Pune,,
8098,Gajendra Corporation,4.5,,,Pune +1 more,,
8099,Maruti Suzuki Arena KTL,4.2,,11-50 Employees , Pune +48 more,,
8100,Viraj Profiles,3.9, 24 years old , 1k-5k Employees , Pune +21 more,,
8101,VSoft Technologies,3.6, 20 years old , 201-500 Employees , Pune +16 more,,
8102,STEMM One Cloudworks,3.1, 2 years old , 1-10 Employees , Pune, Startup ,Software Product 
8103,Tekzop,5.0,, 11-50 Employees , Pune +1 more,,
8104,Karur Vysya Bank,3.7, 108 years old , 5k-10k Employees , Pune +139 more, Public ,Banking 
8105,DGTRA Consultancy,4.7, 6 years old , 11-50 Employees , Pune +1 more,,
8106,Data Lumina,4.6,,,Pune,,
8107,QiO Technologies,2.6,,,Pune,,
8108,Yaskawa India,4.3, 44 years old , 51-200 Employees , Pune +7 more,,
8109,3D Concept Analysis and Development,3.3,, 51-200 Employees , Pune +2 more,,
8110,Roomsxml Solutions,3.6,,51-200 Employees , Pune,,
8111,Protium Finance,3.9, 5 years old , 1k-5k Employees , Pune +56 more,,
8112,Hind Musafir Agency,4.0,,51-200 Employees , Pune +2 more,,
8113,Sai Sanket Enterprises,3.6,, 51-200 Employees , Pune +7 more,,
8114,CignaTTk Health Insurance,4.1, 12 years old , 1k-5k Employees , Pune +35 more,,
8115,Avis,4.0, 78 years old , 1k-5k Employees , Pune +18 more,,
8116,Sovereign Pharma,4.0, 21 years old , 201-500 Employees , Pune +9 more,,
8117,WPoets Technology,2.6, 10 years old , 11-50 Employees (Global) , Pune +1 more,,
8118,Yash Enviro Technologies,4.5,,,Pune,,
8119,SM Rolling FX,4.1,,,Pune,,
8120,Centre for Materials for Electronics Technology,4.2,,,Pune +2 more,,
8121,Zinkworks,4.3,,,Pune,,
8122,Herbalife International,4.1, 44 years old , 1k-5k Employees , Pune +80 more,,
8123,Kalyan Jewellers,4.7, 31 years old , 5k-10k Employees , Pune +131 more, Fortune India 500 ,Jewellery 
8124,Extensile,4.3,,,Pune,,
8125,Workmethods,3.9,,, Pune,,
8126,Nisum,3.4, 24 years old , 501-1k Employees , Pune +5 more,,
8127,Entertainment Network India,3.5, 25 years old , 501-1k Employees , Pune +36 more, Public ,Media & Entertainment 
8128,Rahul International School,3.8,,, Pune +6 more,,
8129,Nippon Audiotronix,3.6, 28 years old , 501-1k Employees , Pune +12 more,,
8130,Anura Infotech,4.0,,,Pune,,
8131,iOCFO Consulting,4.0,,,Pune,,
8132,Tritorc Equipments,3.9, 30 years old , 51-200 Employees , Pune +5 more,,
8133,Sudit K Parekh & Co,3.3,,, Pune +3 more,,
8134,Shreemeera Electronic Services,3.7,,51-200 Employees , Pune +2 more,,
8135,Nexus Malls,4.3, 8 years old , 201-500 Employees , Pune +15 more,,
8136,Diamond Water Parks,3.4,,,Pune,,
8137,Globus Thenken,4.3,,,Pune,,
8138,Altizon Systems,2.1, 11 years old , 51-200 Employees , Pune,,
8139,SPCL Infotech,4.4,,,Pune +1 more,,
8140,Skechers South Asia,4.1,, 51-200 Employees , Pune +25 more,,
8141,Centre for Computational Technologies,2.9,, 51-200 Employees , Pune +1 more,,
8142,NutaNXT Technologies,4.5,,,Pune,,
8143,STW Services,4.5,, 11-50 Employees , Pune +2 more,,
8144,Cybertech Solutions,4.7,,,Pune +1 more,,
8145,Molex,3.9, 86 years old , 1k-5k Employees , Pune +13 more,,
8146,Rodic Consultants,4.3, 24 years old , 1k-5k Employees , Pune +99 more,,
8147,Aspire Techsoft,4.7, 13 years old , 11-50 Employees , Pune +3 more,,
8148,Lead Consultancy & Engineering Services (India),4.3, 16 years old , 51-200 Employees , Pune +10 more,,
8149,EdiQue Solutions,3.6,, 51-200 Employees , Pune +16 more, Startup ,EdTech 
8150,Mindzita,3.3,,,Pune +2 more,,
8151,Epson,4.3, 82 years old , 201-500 Employees , Pune +43 more,,
8152,The Kute Group Dairy,3.4,,,Pune +13 more,,
8153,Geberit India Manufacturing,4.0,,,Pune,,
8154,Icon Turnkey Ventures,4.5,,,Pune +2 more,,
8155,Mitej InfoTech,4.3,,51-200 Employees , Pune,,
8156,Sequoia Energy And Environment,3.2,,, Pune,,
8157,PRECISE CUTTING TOOLS,4.5,,51-200 Employees , Pune,,
8158,Terkar Capital,4.4,,,Pune,,
8159,Nisum,3.4, 24 years old , 501-1k Employees , Pune +5 more,,
8160,TREJHARA SOLUTIONS,3.0, 7 years old , 51-200 Employees , Pune +3 more, Public ,IT Services & Consulting 
8161,Altigreen Propulsion Labs,3.8, 12 years old ,51-200 Employees , Pune +7 more,,
8162,Evershine Build India,4.1,,,Pune +3 more,,
8163,Thinking Hut IT Solutions,4.6, 14 years old , 51-200 Employees (Global) , Pune,,
8164,Spry Therapeutics,2.3,,,Pune,,
8165,ProstarM Info Systems,3.9,, 201-500 Employees , Pune +11 more,,
8166,Innovative Technomics,3.1,,,Pune +2 more,,
8167,Gensol Engineering,4.3, 17 years old , 51-200 Employees , Pune +14 more, Public ,Power 
8168,Alltech Biotechnology,4.7, 23 years old , 51-200 Employees , Pune +4 more,,
8169,Ebixcash Global Services,3.7,,,Pune +28 more,,
8170,Mass Technologies,4.8,,,Pune +1 more,,
8171,Venus Remedies,4.4, 35 years old , 1k-5k Employees , Pune +33 more, Public ,Pharma 
8172,MGS Technologies,4.6,,,Pune +2 more,,
8173,Pragati Engineering,3.7, 28 years old , 51-200 Employees , Pune +11 more,,
8174,Meghavi Wellness Spa,3.3,,,Pune +6 more,,
8175,Oxcytech System,3.2, 11 years old ,51-200 Employees , Pune,,
8176,New Balance,3.2, 118 years old , 51-200 Employees , Pune +4 more,,
8177,The Kute Group,3.1,,1k-5k Employees , Pune +19 more,,
8178,Yinlun ADM,4.1,,,Pune,,
8179,Tirumalla Oil Refinery,3.4, 9 years old , 501-1k Employees , Pune +19 more,,
8180,Altizon Systems,2.1, 11 years old , 51-200 Employees , Pune,,
8181,Rahul International School,3.8,,, Pune +6 more,,
8182,NOW Realty,2.3, 10 years old ,, Pune,,
8183,Gensol Engineering,4.3, 17 years old , 51-200 Employees , Gurgaon / Gurugram +14 more, Public ,Power 
8184,Callidus Research Laboratories pune,4.4, 9 years old ,11-50 Employees , Pune,,
8185,Innovative Technomics,3.1,,,Pune +2 more,,
8186,Milkbasket,3.8, 9 years old , 501-1k Employees , Gurgaon / Gurugram +21 more, Startup ,Internet 
8187,TREJHARA SOLUTIONS,3.0, 7 years old , 51-200 Employees , Navi Mumbai +3 more, Public ,IT Services & Consulting 
8188,Alltech Biotechnology,4.7, 23 years old , 51-200 Employees , Bangalore / Bengaluru +4 more,,
8189,Darshan Academy,4.1,, 501-1k Employees , New Delhi +11 more,,
8190,Yinlun ADM,4.1,,,Pune,,
8191,S & T Engineers (p),4.0, 28 years old , 501-1k Employees , Gurgaon / Gurugram +13 more,,
8192,Puratos Food Ingredients,4.4, 105 years old , 51-200 Employees , Mumbai +12 more,,
8193,Sterling Hospitals,4.0, 23 years old , 1k-5k Employees , Ahmedabad +12 more, Public ,Healthcare 
8194,Precision Group,3.8,, 1k-5k Employees , Gurgaon / Gurugram +28 more,,
8195,Landmark Techedge,4.9,,,Pune,,
8196,Executive Car Rental Services,2.9,,,Pune,,
8197,Precisely,3.8, 56 years old , 501-1k Employees , Gurgaon / Gurugram +5 more,,
8198,Unicorn DenMart,3.3, 30 years old , 201-500 Employees , New Delhi +12 more, Public ,Medical Equipment 
8199,Altigreen Propulsion Labs,3.8, 12 years old ,51-200 Employees , Bangalore / Bengaluru +7 more,,
8200,Software Technology Parks of India,4.2, 33 years old , 501-1k Employees (Global) , Pune +15 more, Public ,Software Product 
8201,Floating Minds Infotech,3.6,,,Pune,,
8202,Infrasofttech,4.1,,,Pune +3 more,,
8203,Rucha Group Of Industries,3.3, 30 years old , 1k-5k Employees , Pune +5 more, Public ,Industrial Machinery 
8204,MediBuddy,3.2, 11 years old , 1k-5k Employees , Pune +14 more, Startup ,Healthcare 
8205,Flytxt Mobile Solutions,4.5, 16 years old , 201-500 Employees , Pune +4 more,,
8206,AMPS,4.4, 18 years old ,51-200 Employees , Pune +8 more,,
8207,S P Engg,2.2,,,Pune,,
8208,Space Matrix Design Consultants,3.8, 23 years old , 201-500 Employees , Pune +9 more,,
8209,Weddingz.in,4.1, 9 years old , 501-1k Employees , Pune +32 more, Startup ,Internet 
8210,Ultraskills Media,4.6,,,Pune +1 more,,
8211,The Kute Group,3.1,,1k-5k Employees , Pune +19 more,,
8212,Super Thermo Sensors,4.7,,11-50 Employees , Pune +1 more,,
8213,Snapper Future Tech,3.3, 7 years old , 11-50 Employees , Pune, Startup ,Internet 
8214,Am Lighting,3.8,,,Pune +1 more,,
8215,Futurz Staffing Solutions,4.0, 19 years old , 51-200 Employees , Pune +31 more,,
8216,Aviva Global Services,3.1,,,Pune +2 more,,
8217,Star Hospitals,4.2, 19 years old , 51-200 Employees , Pune +13 more,,
8218,Connections Direct,4.0,, 11-50 Employees (Global) , Pune +6 more,,
8219,Cohezia Creative Technology,4.4,,11-50 Employees , Pune,,
8220,Whiz IT Services,3.7,9 years old ,, Pune +3 more,,
8221,ASCENT Fund Services,3.3,, 51-200 Employees , Bangalore / Bengaluru +2 more,,
8222,Scalex,4.1, 9 years old , 11-50 Employees , Pune +1 more,,
8223,Semco Electric,2.2,,,Pune +1 more,,
8224,Transport Engineering Solutions India,3.7,,, Pune,,
8225,Kalyani Transmission Technology,3.9,,,Khed +3 more,,
8226,Foundit,3.7,,,Hyderabad / Secunderabad +14 more,,
8227,SGI,3.8, 57 years old ,51-200 Employees , Pune +9 more,,
8228,Go Colors,4.1, 14 years old , 51-200 Employees , Hyderabad / Secunderabad +47 more,,
8229,SHREE INDUSTRIES,4.1,,11-50 Employees (Global) , Pune +10 more,,
8230,Advent Projects & Consultancy Services,5.0,,,Pune,,
8231,Futurista Technologies,4.6,,,Hyderabad / Secunderabad +2 more,,
8232,ESP Global Services,3.2,,11-50 Employees , Pune +2 more,,
8233,La Renon Healthcare,3.5, 17 years old , 501-1k Employees , Hyderabad / Secunderabad +29 more,,
8234,Moog India Technology Center,4.3, 34 years old , 51-200 Employees , Bangalore / Bengaluru +3 more,,
8235,ANI INTEGRATED SERVICES,3.8, 36 years old , 1k-5k Employees , Thane +35 more, Public ,Engineering & Construction 
8236,Future Pipe Industries,3.6, 40 years old , 1k-5k Employees (Global) , Chennai +5 more,,
8237,RigelData Solutions,4.4,,,Pune,,
8238,The Belgian Waffle co,4.3, 9 years old , 1k-5k Employees , Hyderabad / Secunderabad +16 more,,
8239,Prashtech Engineers,4.6,,51-200 Employees , Pune,,
8240,aioneers,3.6,,,Pune,,
8241,Olikara Lighting Towers,3.4,,,Pune,,
8242,The Co-operative Bank,4.2, 152 years old , 201-500 Employees , Hyderabad / Secunderabad +85 more,,
8243,Employees State Insurance Corporation,3.6, 72 years old , 1-10 Employees , Hyderabad / Secunderabad +27 more, Public ,Insurance 
8244,Boxovia,3.6,,,Pune +3 more,,
8245,Spardha Learnings,4.4, 23 years old , 11-50 Employees , Hyderabad / Secunderabad +2 more,,
8246,Vautid India,4.1,,51-200 Employees , Pune +4 more,,
8247,Merlin Group,4.3, 40 years old , 51-200 Employees (Global) , Hyderabad / Secunderabad +6 more,,
8248,Birla Shakti Cement,4.2,,, Hyderabad / Secunderabad +39 more,,
8249,Gramik,4.3,,,Lucknow +1 more,,
8250,Antony Waste Handling Cell,3.8,,1k-5k Employees , Thane +5 more,,
8251,Bluvium,4.1,,,Pune +1 more,,
8252,Nipro PharmaPackaging,4.5, 70 years old , 51-200 Employees , Meerut +5 more,,
8253,Shree Engineering,4.4,,,Pune +7 more,,
8254,Infinx,3.6, 12 years old , 1k-5k Employees , Hyderabad / Secunderabad +28 more,,
8255,Technostack Solutions,4.4,,,Pune +1 more,,
8256,Teamlease Digital,3.6,, 5k-10k Employees , Hyderabad / Secunderabad +15 more,,
8257,Beyond Key Systems,4.5, 19 years old , 201-500 Employees , Hyderabad / Secunderabad +4 more,,
8258,Cure foods,3.9, 8 years old , 501-1k Employees , Hyderabad / Secunderabad +20 more, Startup ,Fitness & Wellness 
8259,GrowthPal,3.7,,,Pune +1 more,,
8260,NTT Global Networks,4.1, 5 years old , 501-1k Employees , Pune +25 more, Public ,IT Services & Consulting 
8261,SCI-COM Software,4.3,, 51-200 Employees , Pune,,
8262,IDEMIA,4.1, 7 years old , 1k-5k Employees , Pune +40 more,,
8263,Pratham InfoTech Foundation,4.1,,, Pune +15 more,,
8264,Hy-Tech Engineers,3.8, 46 years old , 201-500 Employees , Pune +8 more,,
8265,Yash Group of Companies,4.4,,11-50 Employees , Pune +5 more,,
8266,Textcode Technologies,5.0,,,Pune,,
8267,MAHLE Engine Components,3.9, 104 years old , 201-500 Employees , Pune +16 more,,
8268,Collabera Digital,3.2,,,Pune +5 more,,
8269,Spardha School of Music,3.5,,,Pune +1 more,,
8270,Omkar Realtors and Developers Group,4.2, 21 years old , 201-500 Employees , Pune +10 more,,
8271,Gleeds Hooloomann Consulting,4.3, 20 years old , 201-500 Employees , Pune +13 more,,
8272,DuPont,4.1, 222 years old , 1k-5k Employees , Pune +46 more,,
8273,Ola Foods,3.7,,1k-5k Employees , Pune +13 more,,
8274,Kriti Industries,3.9, 41 years old , 501-1k Employees , Pune +26 more,,
8275,PLAST- PRO SOLUTIONS,4.5,,,Pune,,
8276,City One,3.3,,,Pune,,
8277,Urban Money,3.2,,,Pune +23 more,,
8278,Home Centre,4.1, 29 years old , 11-50 Employees , Pune +32 more,,
8279,Imarque Solutions,3.6, 20 years old , 201-500 Employees , Pune +12 more,,
8280,Airtel Business,3.9,,, Pune +37 more,,
8281,Birla Shakti Cement,4.2,,, Pune +39 more,,
8282,Boxovia,3.6,,,Pune +3 more,,
8283,aioneers,3.6,,,Pune,,
8284,Olikara Lighting Towers,3.4,,,Pune,,
8285,Infinx,3.6, 12 years old , 1k-5k Employees , Pune +28 more,,
8286,NTT Global Networks,4.1, 5 years old , 501-1k Employees , Pune +25 more, Public ,IT Services & Consulting 
8287,Aviva Global Services,3.1,,,Pune +2 more,,
8288,Connections Direct,4.0,, 11-50 Employees (Global) , Pune +6 more,,
8289,Fergusson College,5.0, 129 years old , 501-1k Employees , Pune +1 more,,
8290,Star Hospitals,4.2, 19 years old , 51-200 Employees , Pune +13 more,,
8291,Futurz Staffing Solutions,4.0, 19 years old , 51-200 Employees , Pune +31 more,,
8292,Cohezia Creative Technology,4.4,,11-50 Employees , Pune,,
8293,Conga Solutions,4.4, 18 years old ,, Pune +3 more,,
8294,ASCENT Fund Services,3.3,, 51-200 Employees , Pune +2 more,,
8295,Scalex,4.1, 9 years old , 11-50 Employees , Pune +1 more,,
8296,Whiz IT Services,3.7,9 years old ,, Pune +3 more,,
8297,Supreme Group,3.1, 67 years old , 201-500 Employees , Pune +18 more,,
8298,Eleganz Interiors,3.7, 36 years old , 51-200 Employees , Pune +5 more,,
8299,InterGlobe Enterprises,3.2, 35 years old , 201-500 Employees , Pune +14 more,,
8300,Nederman India,4.1,,11-50 Employees , Pune,,
8301,Haosen Automation India,3.9,,,Pune,,
8302,Omron Automation,4.2, 91 years old , 201-500 Employees , Pune +10 more, Forbes Global 2000 ,Consumer Electronics & Appliances 
8303,Home Centre,4.1, 29 years old , 11-50 Employees , Pune +32 more,,
8304,Alumatic Cans,3.6,,51-200 Employees , Pune +1 more,,
8305,Software Technology Services,4.9, 17 years old ,, Pune +1 more,,
8306,Urban Money,3.2,,,Pune +23 more,,
8307,Andromeda Sales And Distribution,3.2, 33 years old , 1k-5k Employees , Pune +48 more,,
8308,Maarc Labs,4.3,,,Pune,,
8309,Gleeds Hooloomann Consulting,4.3, 20 years old , 201-500 Employees , Pune +13 more,,
8310,Betsol,3.5, 22 years old , 501-1k Employees , Pune +3 more,,
8311,Capitaland,4.1,, 201-500 Employees , Pune +9 more, Forbes Global 2000 ,Real Estate 
8312,Hy-Tech Engineers,3.8, 46 years old , 201-500 Employees , Pune +8 more,,
8313,TVS Automobiles Solutions,3.9,13 years old ,, Pune +25 more,,
8314,Jyothy Laboratories,4.2, 41 years old , 1k-5k Employees , Pune +113 more,,
8315,Life Space Property Solution,5.0,,, Pune,,
8316,Quantum Technologies,4.0,, 11-50 Employees , Pune +16 more,,
8317,Yash Group of Companies,4.4,,11-50 Employees , Pune +5 more,,
8318,Textcode Technologies,5.0,,,Pune,,
8319,Busch Vacuum India,3.6,, 51-200 Employees , Pune +8 more,,
8320,Omron Automation,4.2, 91 years old , 201-500 Employees , Pune +10 more, Forbes Global 2000 ,Consumer Electronics & Appliances 
8321,Andromeda Sales And Distribution,3.2, 33 years old , 1k-5k Employees , Pune +48 more,,
8322,Life Space Property Solution,5.0,,, Pune,,
8323,Software Technology Services,4.9, 17 years old ,, Pune +1 more,,
8324,Venus Remedies,4.4, 35 years old , 1k-5k Employees , Pune +33 more, Public ,Pharma 
8325,Maarc Labs,4.3,,,Pune,,
8326,Kudale Engineering,2.7,,,Pune,,
