,company_name,company_rating,old,total_employees,cities,type,industry
4369,Botree Software International,3.9, 27 years old , 501-1k Employees , Mumbai +15 more,,
4370,Tenon Facility Management,3.6, 29 years old , 201-500 Employees , Mumbai +34 more,,
4371,Saisanket Industries,3.6,,,Mumbai +7 more,,
4372,Ivangel Sales & Services,3.6, 25 years old ,, Mumbai +28 more,,
4373,Capgemini Engineering,3.6,,10k-50k Employees , Mumbai +21 more,,
4374,Kamaths Ourtimes Ice cream,3.8,, 51-200 Employees , Mumbai +4 more,,
4375,Ananta Resource Management,3.7,,,Mumbai +1 more,,
4376,Devyani International,3.9, 33 years old , 10k-50k Employees , Mumbai +95 more, Public ,Hospitality 
4377,TechBerry InfoTech,4.3, 8 years old , 51-200 Employees , Mumbai +2 more,,
4378,Chili's Grill & Bar,4.6, 49 years old , 11-50 Employees , Mumbai +13 more,,
4379,Shivalik Ventures,3.4,, 51-200 Employees , Mumbai,,
4380,Pancard Clubs,3.8,, 10k-50k Employees , Mumbai +19 more,,
4381,Zenith Infotech,4.0, 28 years old , 201-500 Employees , Mumbai +9 more,,
4382,Raj Oil Mills,3.8, 15 years old ,, Mumbai +7 more, Public ,FMCG 
4383,Contract Advertising,4.2, 38 years old , 201-500 Employees , Mumbai +1 more,,
4384,Rediff.com,4.0, 28 years old , 201-500 Employees , Mumbai +3 more,,
4385,Excel Crop Care,3.9, 60 years old , 1k-5k Employees , Mumbai +15 more, Public ,Agro Chemicals 
4386,Unifrax,3.5, 28 years old , 51-200 Employees , Mumbai +4 more,,
4387,Forever 21,3.5, 40 years old , 1k-5k Employees , Mumbai +22 more,,
4388,Isagro (Asia) Agrochemicals,4.1, 31 years old , 201-500 Employees , Mumbai +13 more,,
4389,Image Online,4.3, 29 years old , 11-50 Employees , Mumbai,,
4390,Topgear Consultants,4.2, 19 years old , 11-50 Employees , Mumbai +1 more,,
4391,Kalyx Infotech,3.0,,11-50 Employees , Mumbai +2 more,,
4392,Tridat Technologies,2.8, 19 years old , 11-50 Employees , Mumbai,,
4393,Eins Technology,4.8,,, Mumbai,,
4394,Pin Click,2.5, 10 years old , 51-200 Employees , Mumbai +6 more, Startup ,Real Estate 
4395,Saudi Oger,4.7, 46 years old , 1-10 Employees , Mumbai +11 more,,
4396,Gifting Ideas,2.7, 28 years old , 51-200 Employees , Mumbai +5 more,,
4397,Softaculous,2.7, 15 years old , 11-50 Employees (Global) , Mumbai +2 more,,
4398,Almats Branding Solutions,4.0,, 201-500 Employees , Mumbai +1 more,,
4399,Snapwork Technology,4.7,,51-200 Employees , Mumbai +1 more,,
4400,Menarini Raunaq Pharma,1.9,, 51-200 Employees , Mumbai +19 more,,
4401,Bechtel Enka,4.6,, 1k-5k Employees , Mumbai +6 more,,
4402,Prothious Engineering Services,3.4, 19 years old , 1k-5k Employees , Mumbai +5 more,,
4403,Isagro (Asia) Agrochemicals,4.1, 31 years old , 201-500 Employees , Mumbai +13 more,,
4404,Image Online,4.3, 29 years old , 11-50 Employees , Mumbai,,
4405,Contract Advertising,4.2, 38 years old , 201-500 Employees , Mumbai +1 more,,
4406,Pancard Clubs,3.8,, 10k-50k Employees , Mumbai +19 more,,
4407,Vedant Dyestuff & Intermediates,3.4, 28 years old , 51-200 Employees , Mumbai +2 more,,
4408,Life Care Diagnostics,4.3,,,Mumbai +11 more,,
4409,Bharat Floorings & Tiles,4.3, 102 years old ,11-50 Employees , Mumbai +4 more,,
4410,Cci Projects,4.0,,, Mumbai +2 more,,
4411,Jerry Varghese International,4.0, 41 years old , 51-200 Employees , Mumbai +5 more,,
4412,Intellistay Hotels,3.1, 17 years old , 51-200 Employees , Mumbai +7 more,,
4413,KSL & Industries,3.3, 41 years old , 1-10 Employees , Mumbai +5 more,,
4414,Marsil Exports,3.6,, 51-200 Employees , Mumbai,,
4415,Sulzer Chemtech Tower Field Services,3.4,, 201-500 Employees (Global) , Mumbai +6 more,,
4416,Premco Global,4.4, 58 years old , 51-200 Employees , Mumbai +4 more, Public ,Fashion & Textile 
4417,FEM CONSTRUCTIONS,3.2, 46 years old , 11-50 Employees , Mumbai +1 more,,
4418,M Power Micro Finance,4.1, 15 years old , 10k-50k Employees , Mumbai +16 more,,
4419,GO IGI,4.6, 12 years old , 51-200 Employees (Global) , Mumbai +6 more,,
4420,Radius Corporate Solutions,3.6,, 501-1k Employees , Mumbai +2 more,,
4421,DGS GROUP,3.6, 39 years old , 51-200 Employees , Mumbai +8 more,,
4422,Konverge Healthcare,2.8, 10 years old , 51-200 Employees , Mumbai +7 more,,
4423,Oban Fashion Private,2.8, 8 years old , 501-1k Employees (Global) , Mumbai +6 more,,
4424,Hamburg Sud,4.8,, 51-200 Employees , Mumbai,,
4425,Swabhav Venturelabs,4.9,,,Mumbai,,
4426,Five Online Website Solutions Private Limited,4.4, 19 years old , 11-50 Employees , Mumbai,,
4427,Mallak Specialties,2.3,,51-200 Employees , Mumbai +2 more,,
4428,Rttricone Design & Build Contractors,2.5,,11-50 Employees , Mumbai +1 more,,
4429,Sampark Investment,4.4,,,Mumbai,,
4430,Atlantic Lubricants & Specialties,3.9,,51-200 Employees , Mumbai +6 more,,
4431,FAD International Academy Mumbai,4.9,,, Mumbai +1 more,,
4432,FoodDarzee,3.3,,,Mumbai +3 more,,
4433,Sundaram Technologies,3.8,,, Mumbai +4 more,,
4434,InformDS Technologies,3.9,,51-200 Employees , Mumbai +1 more,,
4435,Clearship Forwarders,4.3, 54 years old , 51-200 Employees , Mumbai +4 more,,
4436,Gokhale And Sathe Chartered Accountants,4.4, 41 years old ,201-500 Employees (Global) , Mumbai +1 more,,
4437,Redis Construction Afrika,4.1,, 1k-5k Employees (Global) , Mumbai +1 more,,
4438,Modern Road Makers,4.2,,11-50 Employees , Mumbai +9 more,,
4439,All Check Services,4.2,, 501-1k Employees , Mumbai +1 more,,
4440,Saudi Oger,4.7, 46 years old , 1-10 Employees , Mumbai +11 more,,
4441,Gifting Ideas,2.7, 28 years old , 51-200 Employees , Mumbai +5 more,,
4442,Excel Crop Care,3.9, 60 years old , 1k-5k Employees , Mumbai +15 more, Public ,Agro Chemicals 
4443,Seven Islands Shipping,3.4,, 51-200 Employees , Mumbai,,
4444,Thakur International School,3.4,, 11-50 Employees , Mumbai +1 more,,
4445,Power Consultants,3.9,, 51-200 Employees , Mumbai +4 more,,
4446,Shezartech,2.4, 13 years old , 51-200 Employees (Global) , Mumbai,,
4447,Indiana Conveyors,4.3, 36 years old , 51-200 Employees (Global) , Mumbai +4 more,,
4448,Togglehead,3.1,, 51-200 Employees , Mumbai,,
4449,FAD International Academy Mumbai,4.9,,, Mumbai +1 more,,
4450,Marella Cruises,3.7,, 5k-10k Employees , Mumbai +5 more,,
4451,FoodDarzee,3.3,,,Mumbai +3 more,,
4452,Sundaram Technologies,3.8,,, Mumbai +4 more,,
4453,InformDS Technologies,3.9,,51-200 Employees , Mumbai +1 more,,
4454,Energia SOI,3.4,,,Mumbai +1 more,,
4455,The Chembur Nagarik Sahakari Bank,3.7,,, Mumbai +1 more,,
4456,FullStop Entertainment,4.3, 12 years old , 11-50 Employees , Mumbai,,
4457,Mallak Specialties,2.3,,51-200 Employees , Mumbai +2 more,,
4458,BTW Visa,4.8, 13 years old , 51-200 Employees , Mumbai +2 more,,
4459,Sparnod Fitness,4.1,,,Mumbai +2 more,,
4460,FullStop Entertainment,4.3, 12 years old , 11-50 Employees , Mumbai,,
4461,Togglehead,3.1,, 51-200 Employees , Mumbai,,
4462,Energia SOI,3.4,,,Mumbai +1 more,,
4463,The Chembur Nagarik Sahakari Bank,3.7,,, Mumbai +1 more,,
4464,Sapio Analytics,2.6,,11-50 Employees , Mumbai +1 more,,
4465,Eqcap Venture Partners,4.2,,,Mumbai +1 more,,
4466,BTW Visa,4.8, 13 years old , 51-200 Employees , Mumbai +2 more,,
4467,Buildon plasters pvt ltd,3.8, 15 years old , 51-200 Employees , Mumbai +6 more,,
4468,Sparnod Fitness,4.1,,,Mumbai +2 more,,
4469,Tata Smartfoodz,4.3,,, Mumbai +7 more,,
4470,Jio World Centre,4.7,,,Mumbai +1 more,,
4471,LineupX,4.8, 6 years old ,, Mumbai, Startup ,Internet 
4472,Esmito Solutions,2.6,,11-50 Employees , Mumbai +4 more,,
4473,Max Data Entry Services,4.3,, 11-50 Employees , Kolkata +20 more,,
4474,Ariv Education,2.6,,,Mumbai,,
4475,Claptek,3.5,5 years old ,, Mumbai +2 more,,
4476,CarZapp,5.0,,,Mumbai +4 more,,
4477,Malayala Manorama,3.9, 136 years old , 1k-5k Employees , Kottayam +20 more,,
4478,Aplab,4.2, 62 years old , 501-1k Employees , Thane +17 more, Public ,Consumer Electronics & Appliances 
4479,ZEE5,2.8, 32 years old ,1k-5k Employees (Global) , Mumbai +5 more,,
4480,Arjohuntleigh Healthcare,3.7, 67 years old , 51-200 Employees , Mumbai +21 more,,
4481,TPF Engineering,3.8, 60 years old , 201-500 Employees , Mumbai +26 more,,
4482,Doyen Infosolutions,4.4,, 51-200 Employees , Mumbai +2 more,,
4483,City Union Bank,3.4, 120 years old , 5k-10k Employees , Mumbai +120 more, Public ,Banking 
4484,Credit Agricole CIB,3.4, 30 years old , 5k-10k Employees (Global) , Mumbai +6 more,,
4485,Carborundum Universal,4.0, 70 years old , 1k-5k Employees , Mumbai +32 more, Public ,Metals & Mining 
4486,Aplab,4.2, 62 years old , 501-1k Employees , Mumbai +17 more, Public ,Consumer Electronics & Appliances 
4487,Halyard Health,2.7, 10 years old ,51-200 Employees , Mumbai +3 more,,
4488,ZEE5,2.8, 32 years old ,1k-5k Employees (Global) , Mumbai +5 more,,
4489,Spoton Logistics,4.5, 12 years old , 1k-5k Employees , Mumbai +71 more, Startup ,Logistics 
4490,SBI Global Factors,3.5,,51-200 Employees , Mumbai +7 more,,
4491,Vega Industries,4.3, 24 years old , 501-1k Employees , Mumbai +17 more,,
4492,ABP Network,4.1, 21 years old , 1k-5k Employees , Mumbai +13 more,,
4493,Signode,4.0, 111 years old ,501-1k Employees , Mumbai +30 more,,
4494,Syncom Formulations India,3.4, 18 years old , 201-500 Employees , Mumbai +2 more, Public ,Pharma 
4495,Kris Flexipacks,4.0, 26 years old , 201-500 Employees , Mumbai +11 more,,
4496,Indus Health Plus,3.4, 24 years old , 201-500 Employees , Mumbai +15 more,,
4497,Catalyst Corporate Services,3.8, 32 years old , 201-500 Employees (Global) , Mumbai +6 more,,
4498,Tcs And Associates,4.0,,51-200 Employees , Mumbai +16 more,,
4499,Choice Solutions (India),3.9, 39 years old , 501-1k Employees , Mumbai +12 more,,
4500,Shubhalakshmi Polyesters,3.7, 45 years old , 501-1k Employees , Mumbai +10 more, Public ,Fashion & Textile 
4501,XYZ Tech,3.9,,51-200 Employees (Global) , Mumbai +9 more,,
4502,Melstar Information Technologies,3.4, 38 years old , 11-50 Employees , Mumbai +7 more, Public ,IT Services & Consulting 
4503,Carborundum Universal,4.0, 70 years old , 1k-5k Employees , Mumbai +32 more, Public ,Metals & Mining 
4504,Toshiba Johnson Elevators,4.0,, 51-200 Employees , Mumbai +13 more,,
4505,NIKE,4.4, 60 years old , 1k-5k Employees , Mumbai +36 more, Public ,Fashion & Textile 
4506,Sany Heavy Industry,4.0, 35 years old , 1k-5k Employees , Mumbai +44 more, Forbes Global 2000 ,Industrial Machinery 
4507,CorpSolutions,3.3,, 51-200 Employees , Mumbai +3 more,,
4508,e-Procurement Technologies,3.5, 18 years old , 501-1k Employees , Mumbai +17 more,,
4509,Cartesian Consulting,3.5, 15 years old , 51-200 Employees , Mumbai +6 more,,
4510,Hungama,3.2, 15 years old , 201-500 Employees (Global) , Mumbai,,
4511,Cheers Interactive,3.7, 24 years old , 51-200 Employees , Mumbai +4 more,,
4512,PACE Junior Science College,3.0,,, Mumbai +2 more,,
4513,Oxford University Press,3.8, 546 years old , 201-500 Employees , Mumbai +25 more,,
4514,LeadSquared,2.9, 13 years old , 1k-5k Employees , Mumbai +14 more, Indian Unicorn ,Software Product 
4515,EY-Parthenon,3.3,,,Mumbai +12 more,,
4516,Hospital Chemist,4.2,,,Mumbai +58 more,,
4517,Summit Digitel Infrastructure,4.4,,,Mumbai +8 more,,
4518,Nanavati Hospital Research Centre,4.0, 74 years old ,, Mumbai +3 more,,
4519,Robinsons Cargo And Logistics,3.4, 70 years old , 501-1k Employees , Mumbai +11 more,,
4520,Arrow GreenTech,4.0,, 51-200 Employees , Mumbai +1 more, Public ,Packaging 
4521,Infiniminds,4.0, 10 years old , 1k-5k Employees , Mumbai +24 more,,
4522,Global E Tele Services,4.2, 15 years old , 1k-5k Employees , Mumbai +5 more,,
4523,BOB Capital Markets,3.4, 28 years old , 51-200 Employees , Mumbai +17 more,,
4524,Arya Vidya Mandir Group of Institutes,3.4, 54 years old , 201-500 Employees , Mumbai +3 more,,
4525,iMz Media Solutions,4.9, 15 years old , 11-50 Employees , Mumbai,,
4526,Dyson,3.8, 31 years old , 201-500 Employees , Mumbai +15 more,,
4527,Allergan,3.8, 11 years old , 1k-5k Employees , Mumbai +23 more, Forbes Global 2000 ,Healthcare 
4528,Country Club Hospitality & Holidays,3.8, 35 years old , 201-500 Employees , Mumbai +19 more,,
4529,Aurus IT Solutions,3.4,,, Mumbai +1 more,,
4530,Mactores,2.9,,, Mumbai,,
4531,Merino Laminates,4.0, 50 years old , 51-200 Employees , Mumbai +40 more,,
4532,CEDP SKiLL INSTITUTE,3.6, 14 years old , 51-200 Employees , Mumbai +3 more,,
4533,Rich Products & Solutions,3.9,,51-200 Employees , Mumbai +11 more,,
4534,Mahendra Brothers Exports,3.1,, 1k-5k Employees , Mumbai +4 more,,
4535,Svatantra Micro Housing Finance Corporation Limited,4.4, 16 years old , 501-1k Employees , Mumbai +26 more,,
4536,Blue Tokai Coffee Roasters,3.6, 12 years old , 201-500 Employees , Mumbai +7 more, Startup ,Beverage 
4537,Baskin Robbins,4.2, 79 years old , 51-200 Employees , Mumbai +34 more,,
4538,UPS Supply Chain Solutions,4.1, 22 years old , 201-500 Employees , Mumbai +13 more,,
4539,Alvarez & Marsal,4.0, 41 years old , 201-500 Employees , Mumbai +3 more,,
4540,SIS Prosegur Holdings,3.7, 29 years old , 10k-50k Employees , Mumbai +74 more,,
4541,APPIC,4.4, 13 years old , 51-200 Employees , Mumbai,,
4542,Louis Philippe,4.3, 35 years old , 1k-5k Employees , Mumbai +66 more,,
4543,Robosoft Solution,2.8,, 51-200 Employees , Mumbai +1 more,,
4544,MAYORA,3.9, 16 years old , 1k-5k Employees , Mumbai +69 more,,
4545,Plastiblends India,3.7, 33 years old , 201-500 Employees , Mumbai +9 more, Public ,Chemicals 
4546,Abbott Diabetes Care,4.2,,,Mumbai +7 more,,
4547,The Company of Others,3.9,, 10k-50k Employees , Mumbai +28 more,,
4548,Archirodon,3.8, 65 years old , 201-500 Employees , Mumbai +16 more,,
4549,IIFL Home Finance,4.0,,,Mumbai +149 more,,
4550,Narang Realty,4.6, 36 years old , 51-200 Employees , Mumbai +2 more,,
4551,Dicitex Furnishings,2.9, 25 years old ,501-1k Employees , Mumbai +3 more,,
4552,The Kute Group Dairy,3.4,,,Mumbai +13 more,,
4553,Zamil Air Conditioners,4.1, 50 years old , 201-500 Employees , Mumbai +21 more,,
4554,Ccigmaa Lifestyle,2.1,,11-50 Employees , Mumbai +2 more,,
4555,Nabard Consultancy Services,4.3, 21 years old , 201-500 Employees , Mumbai +32 more,,
4556,D. G. Khetan International School,3.3,,51-200 Employees , Mumbai +2 more,,
4557,Motul,4.1,, 11-50 Employees (Global) , Mumbai +14 more,,
4558,Wagh Bakri Tea Group,4.2, 109 years old , 1k-5k Employees , Mumbai +27 more,,
4559,Finulent Solutions,3.9,, 51-200 Employees , Mumbai +5 more,,
4560,Gleneagles Global Hospital,4.2, 25 years old , 1k-5k Employees , Mumbai +5 more,,
4561,Baldor Technologies,4.1,,51-200 Employees , Mumbai +2 more,,
4562,CarZapp,5.0,,,Mumbai +4 more,,
4563,NIKE,4.4, 60 years old , 1k-5k Employees , Mumbai +36 more, Public ,Fashion & Textile 
4564,e-Procurement Technologies,3.5, 18 years old , 501-1k Employees , Mumbai +17 more,,
4565,Sany Heavy Industry,4.0, 35 years old , 1k-5k Employees , Mumbai +44 more, Forbes Global 2000 ,Industrial Machinery 
4566,CorpSolutions,3.3,, 51-200 Employees , Mumbai +3 more,,
4567,Oxford University Press,3.8, 546 years old , 201-500 Employees , Mumbai +25 more,,
4568,Frischmann Prabhu,4.0, 29 years old , 201-500 Employees , Mumbai +12 more,,
4569,LeadSquared,2.9, 13 years old , 1k-5k Employees , Mumbai +14 more, Indian Unicorn ,Software Product 
4570,PACE Junior Science College,3.0,,, Mumbai +2 more,,
4571,Organica Biotech,3.1, 24 years old , 51-200 Employees , Mumbai +1 more,,
4572,Hungama,3.2, 15 years old , 201-500 Employees (Global) , Mumbai,,
4573,Cheers Interactive,3.7, 24 years old , 51-200 Employees , Mumbai +4 more,,
4574,Cartesian Consulting,3.5, 15 years old , 51-200 Employees , Mumbai +6 more,,
4575,Megger,3.9, 136 years old ,11-50 Employees , Mumbai +2 more,,
4576,Universal Corporation,3.8, 25 years old , 1k-5k Employees , Mumbai +39 more,,
4577,Alvarez & Marsal,4.0, 41 years old , 201-500 Employees , Mumbai +3 more,,
4578,Baskin Robbins,4.2, 79 years old , 51-200 Employees , Mumbai +34 more,,
4579,UPS Supply Chain Solutions,4.1, 22 years old , 201-500 Employees , Mumbai +13 more,,
4580,Alfanar,4.4, 48 years old , 201-500 Employees , Mumbai +29 more,,
4581,Ambab Infotech,3.9,,,Mumbai +1 more,,
4582,Elanco,3.9, 70 years old , 501-1k Employees , Mumbai +4 more,,
4583,L&T Smart World & Communication,4.3,, 201-500 Employees , Mumbai +28 more,,
4584,Philips Domestic Appliances India,3.7,,,Mumbai +26 more,,
4585,Melstar Information Technologies,3.4, 38 years old , 11-50 Employees , Mumbai +7 more, Public ,IT Services & Consulting 
4586,Hidesign,3.2, 46 years old , 201-500 Employees , Mumbai +25 more,,
4587,Malayala Manorama,3.9, 136 years old , 1k-5k Employees , Mumbai +20 more,,
4588,Currie & Brown,4.3, 148 years old , 51-200 Employees , Mumbai +9 more,,
4589,Vistaprint,3.7, 12 years old , 1k-5k Employees , Mumbai +8 more, Startup ,Internet 
4590,CTRL M Print Management India,4.2, 11 years old , 51-200 Employees , Mumbai +2 more,,
4591,Hindustan Sanitaryware & Industries,4.1, 64 years old , 1k-5k Employees , Mumbai +56 more, Public ,Furniture & Furnishing 
4592,AYTB,3.4, 45 years old , 51-200 Employees , Mumbai +7 more,,
4593,Capricot Technologies,3.4, 11 years old , 51-200 Employees , Mumbai +5 more,,
4594,The Institute Of Chartered Accountants,4.2, 75 years old , 51-200 Employees , Mumbai +43 more,,
4595,Assurekit Technology and Services,4.8, 5 years old , 51-200 Employees , Mumbai +1 more, Startup ,Insurance 
4596,YASH Technologies,3.8, 28 years old , 5k-10k Employees , Mumbai +21 more,,
4597,Rasna,3.8, 48 years old , 201-500 Employees , Mumbai +41 more,,
4598,Aryan International,3.8,,11-50 Employees (Global) , Mumbai +22 more,,
4599,Portea Medical,4.4, 11 years old , 1k-5k Employees , Mumbai +32 more, Startup ,Healthcare 
4600,Back Office,4.2, 20 years old , 51-200 Employees , Mumbai +39 more,,
4601,Karix Mobile,3.6, 24 years old , 11-50 Employees , Mumbai +4 more,,
4602,Garodia International Centre for Learning,2.2,,11-50 Employees , Mumbai,,
4603,Torm Shipping,3.9,, 51-200 Employees , Mumbai +3 more,,
4604,Focus Lighting and Fixtures Limited,4.5, 19 years old , 51-200 Employees , Mumbai +5 more, Public ,Electronics Manufacturing 
4605,Hgs Services,4.0, 24 years old , 10k-50k Employees , Mumbai +20 more,,
4606,Moneycontrol.com,2.6,, 51-200 Employees , Mumbai +3 more,,
4607,FoodPanda,3.9, 12 years old , 501-1k Employees , Mumbai +18 more, Startup ,Internet 
4608,Yeoman Marine Services,3.5,, 51-200 Employees , Mumbai +4 more,,
4609,Urban Ladder,3.8, 12 years old , 501-1k Employees , Mumbai +30 more, Startup ,Furniture & Furnishing 
4610,ExxonMobil,3.8,, 1k-5k Employees , Mumbai +30 more, Public ,Oil & Gas 
4611,GreenPoint Global,2.4, 23 years old , 201-500 Employees , Mumbai +2 more,,
4612,Kapiva Ayurveda,3.7, 8 years old , 51-200 Employees , Mumbai +9 more, Startup ,Internet 
4613,Ingersoll Rand,4.3, 52 years old , 501-1k Employees , Mumbai +28 more, Public ,Industrial Machinery 
4614,Assort Staffing Services Private Limited.,2.7,, 51-200 Employees (Global) , Mumbai +10 more,,
4615,Zydus Takeda Healthcare,4.3, 243 years old , 51-200 Employees , Mumbai +2 more,,
4616,Sunday Mobility (DoPoints Marketing Services Pvt. Ltd.),3.7, 12 years old , 51-200 Employees , Mumbai +2 more, Startup ,Internet 
4617,Tirumalla Tirupati Multistate co-op Credit Society,4.4,,11-50 Employees , Mumbai +11 more,,
4618,Ebixcash World Money,3.8, 39 years old , 201-500 Employees , Mumbai +27 more,,
4619,Ford Motor,4.5, 121 years old , 5k-10k Employees , Mumbai +110 more, Public ,Automobile 
4620,Spoton Logistics,4.5, 12 years old , 1k-5k Employees , Mumbai +71 more, Startup ,Logistics 
4621,SBI Global Factors,3.5,,51-200 Employees , Mumbai +7 more,,
4622,Essar Power,4.4, 27 years old , 5k-10k Employees , Mumbai +17 more, Public ,Power 
4623,Kris Flexipacks,4.0, 26 years old , 201-500 Employees , Mumbai +11 more,,
4624,Messer Cutting Systems,3.9, 69 years old , 201-500 Employees , Mumbai +8 more,,
4625,Procentris,3.1, 22 years old , 11-50 Employees (Global) , Mumbai +4 more,,
4626,SIS Prosegur Holdings,3.7, 29 years old , 10k-50k Employees , Mumbai +74 more,,
4627,Tata Motors Insurance Broking And Advisory Services,4.0, 16 years old , 201-500 Employees , Mumbai +34 more,,
4628,Robosoft Solution,2.8,, 51-200 Employees , Mumbai +1 more,,
4629,APPIC,4.4, 13 years old , 51-200 Employees , Mumbai,,
4630,Louis Philippe,4.3, 35 years old , 1k-5k Employees , Mumbai +66 more,,
4631,Autoplant Systems India Pvt.Ltd,3.8, 12 years old , 51-200 Employees (Global) , Mumbai +6 more,,
4632,Vinmar Business Services,4.3,,51-200 Employees , Mumbai,,
4633,suzuki motor gujarat,4.3,,, Mumbai +95 more,Fortune India 500 ,
4634,MullenLowe Lintas Group,3.8, 55 years old , 501-1k Employees , Mumbai +3 more,,
4635,Ramsons Perfumes,4.0,,11-50 Employees , Mumbai +17 more,,
4636,Beautex Industries,2.9,, 51-200 Employees , Mumbai +6 more,,
4637,MAYORA,3.9, 16 years old , 1k-5k Employees , Mumbai +69 more,,
4638,The Kute Group Dairy,3.4,,,Mumbai +13 more,,
4639,Plastiblends India,3.7, 33 years old , 201-500 Employees , Mumbai +9 more, Public ,Chemicals 
4640,Archirodon,3.8, 65 years old , 201-500 Employees , Mumbai +16 more,,
4641,Abbott Diabetes Care,4.2,,,Mumbai +7 more,,
4642,The Company of Others,3.9,, 10k-50k Employees , Mumbai +28 more,,
4643,Narang Realty,4.6, 36 years old , 51-200 Employees , Mumbai +2 more,,
4644,IIFL Home Finance,4.0,,,Mumbai +149 more,,
4645,Zamil Air Conditioners,4.1, 50 years old , 201-500 Employees , Mumbai +21 more,,
4646,The Sleep Company,3.5, 5 years old , 51-200 Employees , Mumbai +12 more,,
4647,SHARON BIO MEDICINE,4.2, 35 years old , 501-1k Employees , Mumbai +5 more, Public ,Pharma 
4648,Tirumalla Tirupati Multistate co-op Credit Society,4.4,,11-50 Employees , Mumbai +11 more,,
4649,Ford Motor,4.5, 121 years old , 5k-10k Employees , Mumbai +110 more, Public ,Automobile 
4650,Assort Staffing Services Private Limited.,2.7,, 51-200 Employees (Global) , Mumbai +10 more,,
4651,Zydus Takeda Healthcare,4.3, 243 years old , 51-200 Employees , Mumbai +2 more,,
4652,Sunday Mobility (DoPoints Marketing Services Pvt. Ltd.),3.7, 12 years old , 51-200 Employees , Mumbai +2 more, Startup ,Internet 
4653,Ebixcash World Money,3.8, 39 years old , 201-500 Employees , Mumbai +27 more,,
4654,Maharashtra State Power Generation Company,4.1, 19 years old , 10k-50k Employees (Global) , Mumbai +9 more,,
4655,Real Estate Group,4.1,, 10k-50k Employees , Mumbai +37 more,,
4656,Samrudh Pharmaceuticals,3.3, 31 years old , 51-200 Employees , Mumbai +6 more,,
4657,Agrim Housing Finance,3.7, 6 years old , 201-500 Employees , Mumbai +6 more, Startup ,Financial Services 
4658,Emami Agrotech,3.9, 22 years old , 1k-5k Employees , Mumbai +52 more, Public ,Food Processing 
4659,New Emerging World Of Journalism,3.4,,11-50 Employees , Mumbai +1 more, Startup ,
4660,Country Club Hospitality & Holidays,3.8, 35 years old , 201-500 Employees , Mumbai +19 more,,
4661,Arrow GreenTech,4.0,, 51-200 Employees , Mumbai +1 more, Public ,Packaging 
4662,Pearl Academy,4.0, 31 years old , 201-500 Employees , Mumbai +8 more,,
4663,Blue Tokai Coffee Roasters,3.6, 12 years old , 201-500 Employees , Mumbai +7 more, Startup ,Beverage 
4664,Keystone Systech,3.2, 13 years old ,201-500 Employees , Mumbai +7 more,,
4665,HLL Lifecare,3.7, 58 years old , 1k-5k Employees , Mumbai +93 more,,
4666,Summit Digitel Infrastructure,4.4,,,Mumbai +8 more,,
4667,Global Insurance Brokers,3.4, 51 years old , 201-500 Employees , Mumbai +10 more,,
4668,Global E Tele Services,4.2, 15 years old , 1k-5k Employees , Mumbai +5 more,,
4669,Robinsons Cargo And Logistics,3.4, 70 years old , 501-1k Employees , Chennai +11 more,,
4670,Ibis,4.4,, 1-10 Employees , Chennai +24 more,,
4671,RG Stone Urology & Laparoscopy Hospital,4.5, 38 years old , 201-500 Employees , Chennai +14 more,,
4672,CEDP SKiLL INSTITUTE,3.6, 14 years old , 51-200 Employees , Thane +3 more,,
4673,Centillion Solutions and Services,3.9, 18 years old , 51-200 Employees , Chennai +43 more,,
4674,Nanavati Hospital Research Centre,4.0, 74 years old ,, Mumbai +3 more,,
4675,Aurus IT Solutions,3.4,,, Mumbai +1 more,,
4676,Mactores,2.9,,, Mumbai,,
4677,Merino Laminates,4.0, 50 years old , 51-200 Employees , Chennai +40 more,,
4678,Avon Solutions and Logistics,4.3, 26 years old , 501-1k Employees , Chennai +9 more,,
4679,Power Mech Projects,3.9, 17 years old , 1k-5k Employees , Chennai +118 more, Public ,Engineering & Construction 
4680,Unico Connect,3.4, 11 years old ,51-200 Employees , Mumbai, Startup ,
4681,ALD Automotive,3.8, 78 years old ,201-500 Employees , Mumbai +4 more,,
4682,Talent Stock Solutions,3.9,,,Mumbai +6 more,,
4683,Cococart Ventures,4.2,,1k-5k Employees , Mumbai +10 more,,
4684,Rekrut,3.4,,, Mumbai +12 more,,
4685,ATG Tire,4.1, 74 years old , 10k-50k Employees , Mumbai +6 more,,
4686,Jaguar Security Services,4.5, 34 years old , 1k-5k Employees , Mumbai +19 more,,
4687,Mead Johnson Nutrition,4.4, 119 years old , 51-200 Employees , Mumbai +11 more,,
4688,Meridian Enterprises,3.6, 32 years old , 51-200 Employees , Mumbai +5 more,,
4689,Essar Shipping,4.2, 79 years old , 1k-5k Employees , Mumbai +5 more, Public ,Logistics 
4690,FitterFly,3.8, 4 years old , 201-500 Employees , Mumbai +4 more, Startup ,Healthcare 
4691,Hvax Technologies,3.8,,51-200 Employees , Mumbai +3 more,,
4692,SCS Tech,3.7,8 years old ,, Mumbai +3 more,,
4693,Godrej Housing Finance,3.3,,201-500 Employees , Mumbai +8 more,,
4694,Dr Oetker,4.1, 133 years old , 201-500 Employees , Mumbai +28 more,,
4695,Pioneer Financial & Management Services,3.5, 29 years old , 201-500 Employees , Mumbai +7 more,,
